"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2017,99952468,103081207,21,30136995
2017,99962245,103090863,16,30139932
2017,99962288,103090896,1,30139937
2017,99962431,103091058,26,30139995
2017,99962877,103091476,17,30140214
2017,99964821,103093317,16,30140992
2017,99966851,103095305,1,30141680
2017,99972686,103100976,25,30143876
2017,99972688,103100973,25,30143877
2017,99972688,103100976,3,30143878
2017,99972686,103100973,3,30143873
2017,99974061,103102359,16,30144256
2017,99974708,103103006,16,30144466
2017,99976787,103105075,18,30145065
2017,99977219,103105495,16,30145168
2017,99978811,103107081,5,30145623
2017,99979671,103107836,13,30145837
2017,99979678,103107836,15,30145839
2017,99980401,103108598,17,30146024
2017,99981746,103109920,14,30146382
2017,99983919,103112117,16,30146950
2017,99987190,103115364,18,30148052
2017,99989072,103117246,18,30148762
2017,103063849,106255904,3,31142791
2017,103066031,106258048,16,31143322
2017,103066210,106258225,22,31143354
2017,103066547,106258555,1,31143427
2017,103067413,106259409,16,31143628
2017,103067634,106259648,18,31143669
2017,103068118,106260109,21,31143786
2017,103068128,106260122,5,31143790
2017,103068198,106260199,21,31143804
2017,103045967,106237816,16,31138319
2017,103045967,106237814,24,31138315
2017,103045967,106237815,16,31138316
2017,103045967,106237809,16,31138318
2017,103045967,106237813,24,31138317
2017,103046450,106238305,21,31138460
2017,103046643,106238479,5,31138521
2017,103046717,106238546,3,31138532
2017,103047529,106239352,15,31138743
2017,103047544,106239352,1,31138745
2017,103047985,106239792,16,31138829
2017,103048096,106239901,17,31138842
2017,103048097,106239901,22,31138843
2017,103048327,106240129,3,31138931
2017,103048791,106240599,3,31139074
2017,103048987,106240804,3,31139118
2017,103049244,106241059,18,31139165
2017,103049292,106241105,3,31139172
2017,103049453,106241283,3,31139251
2017,103049481,106241309,21,31139257
2017,103049511,106241338,3,31139262
2017,103049855,106241678,1,31139376
2017,103050087,106241932,5,31139409
2017,103050186,106242021,5,31139434
2017,103050224,106242060,1,31139444
2017,103051351,106243248,1,31139669
2017,103051353,106243248,1,31139670
2017,103051426,106243321,14,31139687
2017,98901765,102019352,3,29806420
2017,98902468,102020096,19,29806662
2017,98902982,102020646,16,29806836
2017,98913202,102030979,1,29809904
2017,98915409,102033163,18,29810637
2017,98915493,102033245,18,29810668
2017,99929148,103057608,14,30130577
2017,99930016,103058467,1,30130871
2017,101298028,104454049,5,30554538
2017,99944768,103073543,3,30134833
2017,99944958,103073727,20,30134886
2017,99945468,103074225,1,30135014
2017,101299434,104455453,18,30554935
2017,101299499,104455506,16,30554949
2017,101299494,104455506,18,30554948
2017,101300643,104456658,3,30555219
2017,101301570,104457588,16,30555409
2017,101302107,104458119,16,30555557
2017,99947954,103076723,16,30135709
2017,99947947,103076723,16,30135706
2017,99947947,103076727,16,30135708
2017,99947954,103076727,16,30135710
2017,99948528,103077313,20,30135868
2017,99948534,103077313,20,30135869
2017,101303168,104459215,3,30555970
2017,99950425,103079183,18,30136374
2017,99950926,103079674,16,30136527
2017,99952484,103081217,21,30137000
2017,103868044,107076992,21,31373122
2017,99954606,103083185,16,30137562
2017,103868183,107077132,3,31373136
2017,99955612,103084295,1,30137830
2017,99956858,103085504,21,30138268
2017,99956861,103085505,14,30138269
2017,99959842,103088427,18,30139190
2017,99960462,103089020,16,30139389
2017,99960462,103089027,16,30139391
2017,99960467,103089027,16,30139393
2017,99960467,103089020,16,30139392
2017,99961302,103089876,21,30139674
2017,99962836,103091433,15,30140184
2017,99962851,103091433,24,30140196
2017,99962836,103091435,15,30140182
2017,99962836,103091431,5,30140186
2017,99962865,103091435,24,30140200
2017,99962865,103091431,16,30140203
2017,99962865,103091433,24,30140202
2017,99962851,103091431,16,30140198
2017,99962851,103091435,24,30140190
2017,103868244,107077205,18,31373151
2017,101303337,104459383,5,30556057
2017,103868294,107077266,13,31373169
2017,99964359,103092880,1,30140764
2017,99968135,103096534,17,30142159
2017,101303328,104459383,3,30556056
2017,99972538,103100826,25,30143829
2017,99972538,103100817,3,30143828
2017,99972550,103100817,25,30143832
2017,99972550,103100826,3,30143834
2017,99972683,103100975,3,30143872
2017,101303339,104459383,5,30556061
2017,101303378,104459421,3,30556077
2017,99977202,103105469,16,30145164
2017,99978569,103106831,18,30145578
2017,103868328,107077304,17,31373184
2017,103868502,107077488,3,31373234
2017,99984040,103112224,19,30146992
2017,99984040,103112233,19,30146995
2017,99985689,103113907,14,30147488
2017,99987290,103115472,18,30148103
2017,101303733,104459773,16,30556255
2017,99988723,103116887,18,30148630
2017,99988716,103116887,18,30148628
2017,99988727,103116887,18,30148631
2017,99989049,103117233,14,30148744
2017,103868809,107077799,18,31373290
2017,99990535,103118715,6,30149295
2017,99990551,103118725,8,30149296
2017,99991302,103119467,3,30149501
2017,103868961,107077970,24,31373317
2017,103868969,107077970,24,31373318
2017,101305125,104461149,18,30556638
2017,101305125,104461156,18,30556628
2017,99477114,102601531,21,29988533
2017,99477949,102602438,1,29988765
2017,99486923,102611619,18,29991219
2017,99486923,102611614,16,29991217
2017,98891018,102008162,9,29803500
2017,98892454,102009698,3,29803919
2017,98916826,102034632,5,29811123
2017,103850663,107059552,16,31368513
2017,103850678,107059552,16,31368521
2017,103850678,107059547,16,31368525
2017,103850663,107059556,16,31368511
2017,103851001,107059888,24,31368613
2017,103851003,107059888,24,31368615
2017,103851000,107059888,24,31368612
2017,103851643,107060536,5,31368790
2017,103851649,107060536,3,31368791
2017,103851985,107060889,16,31368871
2017,103852158,107061063,1,31368902
2017,103852158,107061061,1,31368904
2017,103853122,107062017,1,31369173
2017,99437540,102560752,6,29976829
2017,99438315,102561557,24,29977087
2017,99438375,102561627,26,29977103
2017,99438456,102561705,18,29977126
2017,99438456,102561708,18,29977128
2017,99438456,102561706,18,29977129
2017,99438460,102561706,18,29977134
2017,99438460,102561708,18,29977133
2017,99438456,102561707,18,29977125
2017,99438460,102561707,18,29977131
2017,99438460,102561705,18,29977132
2017,99438630,102561910,18,29977180
2017,99439175,102562482,18,29977369
2017,99439175,102562470,18,29977368
2017,99439329,102562630,18,29977429
2017,99439325,102562632,18,29977425
2017,99439329,102562632,18,29977430
2017,99439325,102562630,18,29977424
2017,99442860,102566348,13,29978320
2017,99442860,102566340,13,29978323
2017,99443616,102567128,24,29978517
2017,99444209,102567728,3,29978724
2017,99444416,102567921,1,29978788
2017,99444411,102567921,26,29978785
2017,99444417,102567921,1,29978789
2017,99444413,102567921,20,29978787
2017,99451375,102575139,21,29980783
2017,99451399,102575139,5,29980794
2017,99451387,102575139,5,29980787
2017,101296310,104452354,3,30553953
2017,101296319,104452354,16,30553955
2017,101296427,104452473,21,30553996
2017,101296919,104452983,3,30554182
2017,101297535,104453572,9,30554368
2017,101297760,104453785,21,30554451
2017,101298035,104454055,1,30554540
2017,101298302,104454324,21,30554610
2017,101298305,104454324,5,30554612
2017,101298311,104454324,5,30554617
2017,101299373,104455395,1,30554910
2017,101299385,104455395,1,30554915
2017,101299392,104455395,1,30554920
2017,101299387,104455395,1,30554917
2017,101299388,104455404,17,30554916
2017,101299599,104455626,16,30554973
2017,101300022,104456035,18,30555096
2017,101300990,104457003,21,30555303
2017,101301610,104457633,18,30555419
2017,101302076,104458098,1,30555554
2017,101302222,104458253,20,30555588
2017,101302520,104458526,16,30555688
2017,101302657,104458675,26,30555716
2017,101302669,104458691,3,30555719
2017,101302972,104459014,16,30555843
2017,101303130,104459171,24,30555952
2017,101303161,104459207,25,30555966
2017,101303156,104459205,25,30555965
2017,101303156,104459207,3,30555964
2017,101303161,104459205,3,30555968
2017,101303178,104459229,16,30555978
2017,101303335,104459381,24,30556058
2017,101303994,104460044,1,30556375
2017,101304040,104460086,18,30556389
2017,103076166,106267973,18,31145455
2017,103077472,106269290,20,31145788
2017,103077721,106269543,1,31145847
2017,103077772,106269576,21,31145851
2017,103077887,106269667,19,31145882
2017,103077894,106269667,3,31145886
2017,103077894,106269673,25,31145884
2017,103077899,106269662,19,31145887
2017,103077887,106269673,1,31145881
2017,103077894,106269662,1,31145883
2017,103077899,106269667,25,31145890
2017,103077887,106269662,25,31145876
2017,103077899,106269673,3,31145888
2017,103078316,106270108,16,31145979
2017,103078902,106270696,1,31146112
2017,103080398,106272231,3,31146474
2017,103080401,106272231,13,31146475
2017,103080446,106272282,1,31146486
2017,103080595,106272419,21,31146511
2017,103080908,106272698,19,31146574
2017,103081290,106273084,18,31146678
2017,103081586,106273365,5,31146771
2017,103081594,106273365,15,31146777
2017,101755341,104916295,24,30698116
2017,101755337,104916295,24,30698113
2017,104624658,107842414,24,31593470
2017,104624658,107842403,24,31593475
2017,101756269,104917269,21,30698423
2017,104624624,107842406,24,31593465
2017,101756665,104917652,19,30698615
2017,104624658,107842425,24,31593472
2017,104624624,107842399,24,31593463
2017,104624658,107842431,24,31593468
2017,104624658,107842406,24,31593476
2017,104624624,107842412,24,31593466
2017,104624624,107842431,18,31593458
2017,101758125,104919130,15,30699192
2017,101758120,104919130,15,30699190
2017,101758126,104919130,11,30699193
2017,101758173,104919167,1,30699224
2017,101758170,104919167,3,30699222
2017,101758181,104919184,17,30699229
2017,101758731,104919726,18,30699403
2017,101759223,104920235,21,30699609
2017,101759796,104920809,14,30699857
2017,101760337,104921349,16,30700098
2017,101760332,104921349,16,30700095
2017,101760763,104921815,18,30700241
2017,104627919,107845855,16,31594583
2017,101761070,104922134,17,30700355
2017,101761186,104922262,3,30700410
2017,101761391,104922490,1,30700497
2017,101771038,104932218,24,30703366
2017,101771154,104932327,16,30703410
2017,101771146,104932322,16,30703409
2017,101771146,104932327,25,30703406
2017,101771154,104932322,25,30703413
2017,101772547,104933725,13,30703880
2017,101773168,104934289,19,30704038
2017,101773616,104934741,18,30704202
2017,101773977,104935096,1,30704307
2017,101773977,104935093,18,30704308
2017,101774921,104936016,20,30704577
2017,101774921,104936020,5,30704576
2017,101775098,104936202,18,30704645
2017,101776158,104937241,3,30704968
2017,101776509,104937585,16,30705072
2017,101777329,104938382,24,30705324
2017,101777363,104938420,18,30705338
2017,101777436,104938497,1,30705366
2017,101777661,104938723,20,30705479
2017,101777759,104938826,21,30705511
2017,101778373,104939389,16,30705707
2017,101778491,104939500,24,30705767
2017,101778568,104939581,21,30705796
2017,101778712,104939717,3,30705830
2017,101779396,104940448,6,30706040
2017,101780061,104941121,16,30706200
2017,101780243,104941295,18,30706262
2017,101780243,104941293,18,30706261
2017,101780374,104941425,18,30706306
2017,101780656,104941710,16,30706393
2017,101780656,104941712,16,30706392
2017,101780710,104941763,16,30706404
2017,101780710,104941769,16,30706403
2017,101781340,104942394,3,30706629
2017,101781460,104942511,3,30706641
2017,101782020,104943058,1,30706723
2017,101782017,104943058,16,30706721
2017,101782516,104943537,24,30706838
2017,101782511,104943537,1,30706835
2017,101782687,104943710,18,30706870
2017,101783723,104944680,1,30707077
2017,101785048,104945990,14,30707374
2017,101786616,104947615,17,30707757
2017,101787584,104948562,18,30708011
2017,101787735,104948705,18,30708061
2017,101787956,104948919,1,30708096
2017,101789045,104949983,18,30708297
2017,101789218,104950166,1,30708351
2017,101790746,104951648,3,30708757
2017,101790895,104951803,21,30708794
2017,101791073,104951976,16,30708826
2017,101792232,104953051,16,30709136
2017,101792363,104953166,18,30709209
2017,101792577,104953394,18,30709300
2017,101792630,104953452,18,30709319
2017,101793349,104954196,3,30709550
2017,101793660,104954507,18,30709650
2017,101769390,104930597,15,30702832
2017,101769852,104931037,5,30702986
2017,101769845,104931037,5,30702983
2017,101769940,104931135,13,30703015
2017,101770354,104931572,9,30703148
2017,101770462,104931681,16,30703219
2017,101771359,104932532,16,30703506
2017,101771572,104932747,21,30703589
2017,101773448,104934565,18,30704128
2017,101774110,104935216,15,30704340
2017,101777284,104938337,1,30705302
2017,101777532,104938600,3,30705413
2017,101780189,104941233,17,30706242
2017,101780236,104941283,18,30706259
2017,101780592,104941655,22,30706370
2017,101781080,104942134,5,30706548
2017,101781129,104942182,18,30706566
2017,101782382,104943414,16,30706807
2017,101782664,104943672,3,30706866
2017,101782658,104943672,18,30706864
2017,101782723,104943744,1,30706881
2017,101782910,104943924,18,30706933
2017,101782951,104943974,19,30706940
2017,101784158,104945098,3,30707171
2017,101784162,104945104,1,30707174
2017,101785980,104946947,3,30707593
2017,101788760,104949711,18,30708252
2017,101789442,104950388,13,30708422
2017,101789821,104950767,18,30708520
2017,101792560,104953378,21,30709292
2017,101286467,104442284,3,30551018
2017,101288056,104443938,21,30551364
2017,101288635,104444520,17,30551534
2017,101289372,104445324,1,30551747
2017,101289845,104445826,5,30551881
2017,101289885,104445866,21,30551901
2017,101291404,104447461,16,30552460
2017,101291533,104447614,16,30552497
2017,101291747,104447815,16,30552555
2017,101291747,104447806,16,30552556
2017,101292625,104448706,1,30552793
2017,101292631,104448715,24,30552796
2017,101293136,104449240,16,30552912
2017,101293146,104449240,16,30552917
2017,101293335,104449427,1,30553001
2017,101293690,104449784,1,30553134
2017,101295033,104451128,16,30553570
2017,101295780,104451862,17,30553776
2017,101295982,104452061,9,30553851
2017,101297963,104453986,21,30554523
2017,101298309,104454332,1,30554618
2017,101298792,104454806,1,30554764
2017,101298929,104454944,1,30554799
2017,101759414,104920419,24,30699702
2017,101759581,104920599,18,30699774
2017,101759779,104920795,5,30699850
2017,101760506,104921542,1,30700161
2017,101761599,104922674,24,30700555
2017,101761765,104922859,15,30700625
2017,101761749,104922859,15,30700620
2017,101762304,104923441,1,30700832
2017,101762351,104923471,3,30700856
2017,101762923,104924023,25,30701007
2017,101762926,104924023,3,30701012
2017,101762926,104924025,25,30701010
2017,101762923,104924025,4,30701006
2017,101763390,104924491,24,30701134
2017,101764218,104925362,1,30701408
2017,101764218,104925356,9,30701409
2017,101764218,104925365,1,30701405
2017,101765943,104927141,19,30701801
2017,101765948,104927141,9,30701805
2017,101766698,104927918,3,30702128
2017,101766806,104928041,26,30702158
2017,101767153,104928376,20,30702233
2017,101767622,104928855,3,30702376
2017,101767971,104929197,18,30702468
2017,101768096,104929306,21,30702498
2017,101769053,104930254,6,30702749
2017,101769688,104930890,18,30702932
2017,101769726,104930923,19,30702949
2017,101769894,104931089,21,30702999
2017,101770079,104931278,18,30703064
2017,101770607,104931817,21,30703257
2017,101770666,104931873,17,30703272
2017,101771547,104932713,24,30703582
2017,101771541,104932713,1,30703581
2017,101771858,104933027,24,30703676
2017,101771925,104933092,21,30703689
2017,101772582,104933762,3,30703891
2017,101773497,104934611,9,30704149
2017,101773624,104934749,3,30704207
2017,101774105,104935212,1,30704339
2017,101774537,104935623,21,30704472
2017,101774659,104935759,21,30704492
2017,101777279,104938328,1,30705300
2017,101777369,104938426,1,30705339
2017,101777391,104938450,16,30705345
2017,101777406,104938470,24,30705357
2017,101777651,104938711,26,30705467
2017,101777648,104938713,1,30705466
2017,101777650,104938713,1,30705468
2017,101777681,104938746,1,30705487
2017,101777681,104938751,1,30705484
2017,101777681,104938747,1,30705486
2017,101777681,104938748,1,30705485
2017,101777877,104938920,24,30705558
2017,101778164,104939170,3,30705644
2017,101778596,104939600,1,30705809
2017,101778750,104939755,19,30705841
2017,101778778,104939786,1,30705845
2017,101779483,104940532,19,30706064
2017,101779645,104940696,16,30706110
2017,101780195,104941251,16,30706247
2017,101780259,104941321,18,30706267
2017,101791802,104952645,21,30709021
2017,102638065,105819332,18,31003190
2017,102638191,105819460,1,31003253
2017,102638311,105819594,17,31003297
2017,102638767,105820075,5,31003436
2017,102638812,105820126,21,31003450
2017,102639015,105820322,18,31003528
2017,102641119,105822437,17,31004168
2017,102641843,105823160,16,31004373
2017,102642071,105823388,1,31004436
2017,102644672,105826038,19,31005188
2017,101758141,104919148,18,30699209
2017,102645247,105826626,25,31005311
2017,102645247,105826631,3,31005313
2017,102645237,105826631,25,31005308
2017,102645237,105826626,3,31005306
2017,101759634,104920644,1,30699797
2017,101760012,104921028,17,30699953
2017,101761273,104922351,16,30700445
2017,101761385,104922483,15,30700494
2017,101761600,104922675,18,30700554
2017,101761600,104922670,18,30700558
2017,101761600,104922676,1,30700552
2017,101761600,104922673,18,30700561
2017,101762456,104923579,1,30700878
2017,101763726,104924825,26,30701271
2017,101765748,104926948,24,30701768
2017,101766092,104927288,14,30701860
2017,101766859,104928087,1,30702177
2017,101767406,104928627,18,30702291
2017,101767678,104928905,3,30702392
2017,101769415,104930617,21,30702839
2017,101769946,104931144,16,30703019
2017,101770098,104931298,3,30703075
2017,101770155,104931354,14,30703087
2017,101770480,104931699,1,30703228
2017,101772390,104933559,3,30703831
2017,101773303,104934417,21,30704081
2017,101773564,104934686,24,30704192
2017,101777062,104938105,1,30705244
2017,101777819,104938877,25,30705533
2017,101767986,104929198,1,30702477
2017,101768712,104929925,18,30702659
2017,101769277,104930474,1,30702811
2017,101769277,104930476,1,30702810
2017,101769276,104930478,1,30702809
2017,101769263,104930476,1,30702796
2017,101769267,104930474,1,30702801
2017,101769272,104930474,1,30702804
2017,101769276,104930474,1,30702808
2017,101769272,104930476,1,30702803
2017,101769263,104930478,1,30702799
2017,101769267,104930476,1,30702800
2017,101769267,104930478,1,30702802
2017,101769276,104930476,1,30702807
2017,101769277,104930478,1,30702812
2017,101769272,104930478,1,30702805
2017,101769263,104930474,1,30702798
2017,101772086,104933259,16,30703735
2017,101772097,104933259,16,30703736
2017,101772292,104933471,3,30703791
2017,101772551,104933731,1,30703882
2017,101772588,104933759,3,30703894
2017,101772969,104934110,17,30703996
2017,101773525,104934638,18,30704167
2017,101774657,104935758,1,30704491
2017,101774939,104936052,18,30704584
2017,101774957,104936046,16,30704589
2017,101774953,104936046,16,30704588
2017,101775026,104936114,8,30704609
2017,101775139,104936225,3,30704647
2017,101777019,104938048,21,30705227
2017,101777047,104938040,14,30705238
2017,101777019,104938040,25,30705230
2017,101777019,104938043,14,30705228
2017,101777059,104938043,14,30705242
2017,101777059,104938050,14,30705240
2017,101777019,104938050,14,30705224
2017,101777047,104938043,25,30705237
2017,101777047,104938050,19,30705232
2017,101777059,104938048,25,30705241
2017,101777059,104938040,21,30705243
2017,101777047,104938048,14,30705235
2017,101777404,104938464,16,30705354
2017,101777428,104938489,17,30705365
2017,101777427,104938489,21,30705364
2017,101777572,104938640,16,30705432
2017,101777734,104938805,16,30705504
2017,101777879,104938926,1,30705559
2017,101777879,104938922,25,30705560
2017,101777887,104938922,1,30705563
2017,101777887,104938926,25,30705561
2017,101780089,104941147,24,30706210
2017,101780237,104941284,1,30706260
2017,101780765,104941813,1,30706428
2017,101781651,104942695,16,30706659
2017,101782310,104943342,3,30706785
2017,101783498,104944468,3,30707046
2017,101783498,104944480,25,30707047
2017,101783487,104944468,25,30707042
2017,101783487,104944480,3,30707044
2017,101784342,104945275,19,30707212
2017,101787518,104948485,1,30707995
2017,101787518,104948484,1,30707994
2017,101787575,104948556,3,30708008
2017,101788473,104949428,17,30708185
2017,101790270,104951172,21,30708640
2017,101790780,104951685,18,30708764
2017,101791166,104952077,21,30708856
2017,101792151,104952978,18,30709102
2017,101792273,104953087,18,30709162
2017,101792336,104953145,18,30709201
2017,101792798,104953613,18,30709371
2017,101795276,104956117,1,30710008
2017,101787656,104948630,1,30708041
2017,101787959,104948921,16,30708097
2017,101789346,104950288,21,30708394
2017,101789474,104950426,16,30708433
2017,101789647,104950600,18,30708478
2017,101792154,104952979,26,30709103
2017,101792681,104953509,7,30709335
2017,101793334,104954183,18,30709544
2017,101787308,104948287,16,30707938
2017,101787368,104948342,1,30707952
2017,101787974,104948940,18,30708104
2017,101789732,104950668,1,30708497
2017,101791156,104952047,18,30708852
2017,101791150,104952042,18,30708848
2017,101791156,104952042,3,30708851
2017,101791150,104952047,3,30708849
2017,101792229,104953029,18,30709129
2017,101792223,104953034,18,30709127
2017,101792223,104953029,18,30709121
2017,101792229,104953034,18,30709132
2017,101792900,104953736,22,30709400
2017,101792906,104953736,16,30709401
2017,101793548,104954391,1,30709623
2017,101794385,104955225,16,30709827
2017,101794924,104955756,18,30709937
2017,101794917,104955756,26,30709935
2017,101288452,104444330,18,30551485
2017,101288547,104444426,16,30551518
2017,101288574,104444451,16,30551524
2017,101289040,104444969,3,30551643
2017,101289879,104445861,1,30551900
2017,101290097,104446088,24,30551996
2017,101290134,104446124,16,30552012
2017,101292578,104448667,18,30552778
2017,101292836,104448915,16,30552829
2017,101292838,104448915,9,30552830
2017,101292997,104449087,16,30552875
2017,101293126,104449226,3,30552910
2017,101293601,104449683,19,30553100
2017,101293584,104449683,11,30553090
2017,101293595,104449683,15,30553093
2017,101295015,104451108,5,30553566
2017,101296931,104452999,16,30554185
2017,101297041,104453119,9,30554225
2017,101297251,104453303,21,30554276
2017,101297314,104453359,16,30554317
2017,101297303,104453359,16,30554312
2017,101297986,104454006,16,30554526
2017,101298393,104454429,11,30554641
2017,101298911,104454931,16,30554795
2017,101299404,104455419,24,30554921
2017,101300704,104456721,20,30555240
2017,101302144,104458166,16,30555569
2017,101302147,104458166,16,30555570
2017,101302939,104458972,16,30555831
2017,101302965,104459003,3,30555841
2017,101303070,104459124,21,30555913
2017,101303184,104459230,21,30555983
2017,101303187,104459230,25,30555985
2017,101303184,104459228,25,30555984
2017,101303187,104459228,21,30555986
2017,101303297,104459344,3,30556043
2017,101303319,104459363,16,30556053
2017,101303402,104459448,16,30556088
2017,101303459,104459492,1,30556115
2017,101303459,104459485,1,30556117
2017,101304546,104460575,16,30556500
2017,101304624,104460673,24,30556518
2017,101304903,104460928,18,30556581
2017,101306116,104462180,1,30556910
2017,101306144,104462203,16,30556921
2017,101308862,104464916,18,30557816
2017,101308869,104464921,18,30557818
2017,102638058,105819312,16,31003186
2017,102638058,105819318,16,31003184
2017,102638052,105819318,16,31003177
2017,102638052,105819312,16,31003179
2017,102638756,105820067,1,31003429
2017,101285383,104441168,21,30550765
2017,101285635,104441437,1,30550823
2017,102639186,105820494,3,31003597
2017,101286918,104442750,21,30551126
2017,101288567,104444446,26,30551521
2017,101288634,104444522,1,30551535
2017,101289299,104445247,24,30551727
2017,102640142,105821439,16,31003875
2017,102640520,105821834,5,31003982
2017,102640520,105821833,20,31003983
2017,102640757,105822071,3,31004062
2017,102640783,105822093,9,31004065
2017,102640847,105822168,3,31004083
2017,102640894,105822222,17,31004098
2017,102640968,105822290,3,31004112
2017,102641227,105822543,23,31004197
2017,102641305,105822617,18,31004217
2017,102641305,105822624,1,31004215
2017,102641402,105822716,3,31004232
2017,101294162,104450261,1,30553286
2017,102641839,105823161,1,31004372
2017,101295309,104451412,21,30553626
2017,101295343,104451445,17,30553648
2017,101295339,104451445,17,30553645
2017,102641863,105823189,5,31004376
2017,101296183,104452245,16,30553906
2017,101296331,104452378,19,30553959
2017,102641966,105823289,3,31004403
2017,102642710,105824028,1,31004602
2017,101296764,104452814,9,30554140
2017,101297748,104453781,3,30554440
2017,102643407,105824769,24,31004837
2017,101298306,104454331,21,30554614
2017,102643608,105824969,3,31004900
2017,102643892,105825243,24,31004978
2017,102643971,105825330,16,31004997
2017,102645125,105826512,21,31005283
2017,101301384,104457414,5,30555392
2017,101301848,104457867,11,30555493
2017,101302675,104458697,13,30555720
2017,101302861,104458895,23,30555795
2017,101303056,104459107,9,30555900
2017,101303084,104459135,16,30555930
2017,101303198,104459241,16,30555990
2017,101303343,104459385,5,30556063
2017,101303345,104459385,5,30556064
2017,101304437,104460482,21,30556476
2017,101304948,104460958,25,30556589
2017,101304948,104460962,3,30556588
2017,101304941,104460958,3,30556586
2017,101304941,104460962,4,30556585
2017,101305432,104461506,5,30556721
2017,106315529,109550787,5,32104320
2017,106315573,109550838,18,32104335
2017,106315815,109551073,3,32104396
2017,106315918,109551177,18,32104428
2017,106318511,109553812,16,32105163
2017,106318668,109553994,1,32105193
2017,106727185,109975160,18,32229969
2017,106729276,109977323,9,32230526
2017,106733227,109981376,3,32231448
2017,106734882,109983092,24,32231874
2017,106738445,109986667,16,32232986
2017,106739053,109987279,2,32233177
2017,106740048,109988288,25,32233501
2017,106740054,109988288,19,32233505
2017,106740054,109988291,25,32233506
2017,106740048,109988291,19,32233503
2017,106741535,109989867,1,32233956
2017,106743148,109991559,24,32234446
2017,106744909,109993376,18,32234995
2017,106745816,109994312,17,32235242
2017,106745813,109994291,1,32235241
2017,106287580,109523101,1,32096942
2017,106287576,109523101,1,32096940
2017,106287635,109523159,21,32096956
2017,106287688,109523205,18,32096979
2017,106288630,109524137,26,32097156
2017,106289060,109524561,13,32097289
2017,106289346,109524820,18,32097362
2017,106289387,109524872,3,32097380
2017,106289648,109525139,1,32097438
2017,106289650,109525139,19,32097440
2017,106289654,109525139,1,32097442
2017,106289708,109525207,19,32097456
2017,106290378,109525899,18,32097600
2017,106290560,109526094,16,32097629
2017,106290834,109526356,21,32097679
2017,106291881,109527350,21,32098010
2017,106292094,109527551,15,32098087
2017,106293473,109528914,26,32098400
2017,106294585,109530033,18,32098661
2017,106294585,109530027,18,32098663
2017,106294590,109530033,18,32098666
2017,106294590,109530027,18,32098667
2017,106294897,109530340,5,32098765
2017,106295214,109530649,21,32098824
2017,106295965,109531336,1,32099006
2017,106295965,109531327,1,32099008
2017,106295965,109531332,1,32099010
2017,106295965,109531328,1,32099009
2017,106296232,109531595,17,32099065
2017,106296371,109531743,18,32099119
2017,106297222,109532614,16,32099342
2017,106297609,109532984,1,32099476
2017,106298275,109533683,1,32099642
2017,106300361,109535700,5,32100248
2017,106300872,109536181,16,32100414
2017,106300932,109536239,21,32100427
2017,106301150,109536464,26,32100492
2017,106301400,109536711,16,32100538
2017,106302013,109537330,16,32100667
2017,106302016,109537326,16,32100670
2017,106302013,109537326,25,32100668
2017,106302016,109537330,25,32100669
2017,106302169,109537468,21,32100719
2017,106303351,109538690,15,32100972
2017,106303505,109538818,1,32100995
2017,106303542,109538863,2,32101005
2017,106303531,109538863,2,32101002
2017,106284142,109519660,1,32096023
2017,106288564,109524073,25,32097146
2017,106288564,109524078,14,32097147
2017,106288568,109524078,25,32097149
2017,106288568,109524073,14,32097148
2017,106289365,109524845,24,32097369
2017,106289529,109525015,1,32097407
2017,106289529,109525013,16,32097408
2017,106289706,109525205,3,32097455
2017,106289979,109525455,16,32097517
2017,106290102,109525600,1,32097539
2017,106290804,109526330,6,32097666
2017,106294925,109530365,16,32098769
2017,106295798,109531193,26,32098959
2017,106295798,109531191,24,32098957
2017,106296808,109532200,18,32099207
2017,106297079,109532463,15,32099301
2017,106297091,109532463,25,32099307
2017,106297091,109532471,15,32099311
2017,106297079,109532459,25,32099302
2017,106297091,109532459,15,32099309
2017,106297079,109532471,15,32099303
2017,106297069,109532459,15,32099298
2017,106297069,109532463,15,32099297
2017,106297069,109532471,25,32099299
2017,106297610,109532978,16,32099477
2017,106297913,109533290,3,32099541
2017,106298586,109533977,18,32099752
2017,106298931,109534316,21,32099859
2017,106299755,109535131,18,32100090
2017,106300941,109536248,18,32100431
2017,106301085,109536393,18,32100472
2017,106301615,109536927,1,32100593
2017,106301928,109537241,16,32100647
2017,106303426,109538765,1,32100984
2017,106303683,109538973,21,32101058
2017,106303683,109538988,25,32101057
2017,106303676,109538988,21,32101051
2017,106303676,109538973,25,32101053
2017,106306036,109541321,21,32101821
2017,106307079,109542313,21,32102076
2017,106307739,109542939,5,32102215
2017,106308661,109543812,18,32102394
2017,106309031,109544144,5,32102485
2017,106309582,109544737,9,32102656
2017,106310011,109545178,3,32102803
2017,106311394,109546590,18,32103146
2017,106311660,109546846,24,32103198
2017,106311991,109547197,1,32103285
2017,106312008,109547211,19,32103290
2017,106312013,109547218,19,32103291
2017,106312008,109547218,19,32103289
2017,106312013,109547211,19,32103293
2017,106312157,109547359,15,32103341
2017,106284215,109519716,1,32096043
2017,106285196,109520725,1,32096323
2017,106285193,109520725,1,32096322
