"DATA_YEAR","SUSPECTED_DRUG_TYPE_ID","PROPERTY_ID","EST_DRUG_QTY","DRUG_MEASURE_TYPE_ID","NIBRS_SUSPECTED_DRUG_ID"
2017,5,101554779,1,1,8730075
2017,15,100902915,1,9,8624658
2017,16,100904984,114,9,8625035
2017,5,100906950,0,1,8625329
2017,12,100907559,0,1,8625456
2017,5,100908926,1,11,8625708
2017,5,100908926,0,3,8625707
2017,5,100909145,0,1,8625743
2017,5,100911255,0,1,8626028
2017,12,100916513,0,1,8626656
2017,5,100918575,1,1,8626889
2017,12,100922961,51,1,8627538
2017,12,100923022,0,7,8627547
2017,5,100926437,1,1,8628113
2017,12,100928190,1,11,8628401
2017,5,100928263,1,11,8628410
2017,17,100934128,1,9,8629767
2017,17,100903929,1,9,8624857
2017,5,100905063,23,1,8625053
2017,5,100905105,0,1,8625061
2017,5,99885849,1,11,8471447
2017,5,99886457,0,1,8471678
2017,8,99888951,51,9,8472457
2017,5,99888951,0,1,8472455
2017,17,99888951,19,9,8472458
2017,16,99889644,10,9,8472607
2017,12,99890227,1,1,8472732
2017,5,99895519,1,9,8473589
2017,5,99895519,20,1,8473590
2017,16,99895609,3,9,8473601
2017,16,99896118,6,9,8473660
2017,12,99896226,1,1,8473674
2017,5,99896410,11,1,8473700
2017,12,99896410,1,1,8473701
2017,12,99897032,1,9,8473781
2017,12,99897562,6,9,8473837
2017,5,99897847,2,1,8473888
2017,12,99898621,23,1,8474043
2017,12,99902546,1,1,8474705
2017,2,99903143,1,1,8474787
2017,16,99907020,7,9,8475371
2017,12,99907020,3,1,8475373
2017,5,99907120,100,1,8475403
2017,17,99907947,1,9,8475580
2017,12,99907947,1,1,8475581
2017,12,99909792,1,11,8476157
2017,5,99910894,1,11,8476407
2017,5,99912891,1,1,8476744
2017,12,99912999,4,1,8476761
2017,12,99917495,1,11,8477642
2017,12,99919258,1,11,8477932
2017,5,99886606,11,1,8471718
2017,16,99889521,13,9,8472590
2017,12,99889743,5,1,8472617
2017,5,99889743,1,1,8472616
2017,17,99890371,2,1,8472754
2017,5,99895042,23,1,8473519
2017,5,99899594,10,1,8474280
2017,17,99901108,5,9,8474523
2017,17,99906736,1,9,8475296
2017,5,99907768,1,3,8475549
2017,5,99907994,1,1,8475589
2017,4,99909074,1,1,8475936
2017,5,99909251,1,1,8476023
2017,5,99909991,1,1,8476187
2017,5,99910129,1,11,8476228
2017,12,99911527,1,9,8476516
2017,5,99912883,4,1,8476742
2017,5,99913161,3,1,8476794
2017,5,99914499,12,1,8477032
2017,5,99914918,2,1,8477119
2017,12,99915553,2,9,8477263
2017,5,99917276,1,1,8477602
2017,12,99919606,1,1,8478003
2017,5,99919606,0,1,8478009
2017,5,99885208,1,1,8471361
2017,1,99885586,1,1,8471409
2017,12,99889924,2,1,8472659
2017,12,99890426,3,1,8472761
2017,12,99899396,6,9,8474215
2017,16,99907383,1,1,8475446
2017,5,99907780,1,11,8475552
2017,12,99909143,1,9,8475968
2017,17,99909247,4,9,8476019
2017,5,99910131,1,1,8476229
2017,5,99910322,1,1,8476277
2017,12,99911546,1,9,8476520
2017,15,99914598,3,9,8477062
2017,14,99916129,1,1,8477359
2017,5,99916167,1,1,8477365
2017,5,99916344,0,1,8477402
2017,12,99916367,1,1,8477407
2017,2,99917808,12,1,8477683
2017,4,99917808,0,1,8477682
2017,5,99917808,14,1,8477681
2017,16,99918262,8,1,8477750
2017,10,99918262,1,3,8477751
2017,12,99918583,0,1,8477824
2017,12,99919256,1,9,8477931
2017,5,99919608,0,1,8478007
2017,12,99919667,0,1,8478031
2017,5,99919904,1,11,8478073
2017,5,101516350,1,11,8723616
2017,5,101516427,3,1,8723625
2017,5,101518584,1,1,8723926
2017,5,101519961,0,1,8724149
2017,5,102285151,1,11,8850308
2017,5,100903443,1,1,8624775
2017,12,100907006,1,9,8625344
2017,5,100907440,2,1,8625420
2017,5,100908361,1,11,8625642
2017,5,100910371,4,1,8625917
2017,5,100910427,7,8,8625922
2017,5,100910457,1,1,8625929
2017,12,100912431,2,1,8626165
2017,12,100912662,1,3,8626208
2017,5,100915101,1,1,8626455
2017,12,100916806,1,1,8626696
2017,12,100916806,1,9,8626699
2017,7,100916806,177,9,8626698
2017,12,100916848,1,9,8626707
2017,12,100917341,0,1,8626779
2017,5,100925785,1,1,8628010
2017,16,100925785,15,9,8628009
2017,5,100927003,9,1,8628204
2017,5,100927429,1,1,8628262
2017,5,100927958,10,1,8628348
2017,5,100928344,1,11,8628424
2017,17,100928577,1,9,8628457
2017,12,100928577,0,1,8628455
2017,5,100928603,3,1,8628462
2017,12,100928603,2,1,8628461
2017,17,100928629,9,9,8628468
2017,13,100930942,1,1,8628956
2017,5,100930942,2,1,8628957
2017,8,100930942,3,1,8628955
2017,15,100931552,1,1,8629121
2017,8,100931666,2,9,8629159
2017,5,100932578,1,1,8629396
2017,17,100939158,1,11,8630778
2017,8,100265457,2,9,8527536
2017,15,100265457,11,9,8527538
2017,16,100265457,5,9,8527537
2017,12,100266238,1,1,8527644
2017,5,100266238,2,1,8527641
2017,5,100268740,1,1,8528139
2017,17,100269609,1,1,8528355
2017,5,100272095,3,1,8528871
2017,8,100273128,1,9,8529024
2017,5,100275692,12,1,8529459
2017,12,100275692,16,1,8529458
2017,12,100275954,1,11,8529515
2017,12,100280903,2,9,8530396
2017,12,100284394,2,1,8530921
2017,12,100290642,1,9,8532037
2017,5,100291944,5,1,8532254
2017,5,100293984,1,1,8532684
2017,17,100295850,1,11,8532947
2017,12,100295885,13,1,8532955
2017,5,100302275,1,3,8534011
2017,5,100303070,1,2,8534143
2017,12,100303121,4,4,8534156
2017,12,100303184,1,7,8534180
2017,5,99885606,1,1,8471416
2017,5,101515839,1,1,8723562
2017,12,101516425,1,11,8723622
2017,5,101517997,2,4,8723875
2017,5,101518934,10,1,8723972
2017,4,101519133,0,1,8724014
2017,12,101519133,7,1,8724013
2017,17,101519934,2,9,8724144
2017,5,101520498,4,1,8724223
2017,5,101520523,5,1,8724227
2017,17,101520639,2,9,8724243
2017,5,101520843,10,1,8724287
2017,11,101520843,39,1,8724289
2017,6,101520871,9,1,8724292
2017,12,101520881,0,1,8724297
2017,12,101520972,1,9,8724317
2017,5,101520939,0,1,8724310
2017,5,100911115,18,4,8626014
2017,5,100911803,3,1,8626090
2017,5,100912435,1,3,8626164
2017,12,100912435,1,3,8626166
2017,5,100913508,41,1,8626309
2017,12,100915224,1,11,8626473
2017,17,100926687,30,9,8628161
2017,12,100927071,1,1,8628212
2017,5,100927099,1,11,8628223
2017,5,100931114,38,1,8629007
2017,5,100933429,1,1,8629633
2017,5,100937019,47,1,8630347
2017,12,100939448,1,11,8630838
2017,5,100942703,5,4,8631502
2017,5,99885669,1,11,8471423
2017,5,99892883,1,11,8473225
2017,5,99894614,52,1,8473447
2017,5,99894717,3,1,8473472
2017,2,99896530,1,1,8473719
2017,12,99896915,1,1,8473771
2017,12,99897567,1,11,8473839
2017,5,99897759,1,1,8473863
2017,12,99898634,1,1,8474048
2017,17,99900682,2,1,8474443
2017,5,99903021,7,1,8474767
2017,15,99904159,5,5,8474955
2017,5,99905270,1,11,8475116
2017,12,99907772,0,1,8475551
2017,12,99908125,1,9,8475629
2017,5,99909136,1,1,8475966
2017,12,99909212,1,1,8476002
2017,5,99909258,1,1,8476026
2017,12,99910376,0,1,8476284
2017,5,99910376,1,1,8476283
2017,12,99910446,0,1,8476304
2017,5,99910982,1,11,8476422
2017,12,99912286,4,1,8476687
2017,5,99912286,5,1,8476684
2017,12,99912931,0,1,8476749
2017,17,99914465,1,1,8477029
2017,12,99914637,1,1,8477071
2017,17,99914637,0,9,8477070
2017,12,99915059,3,1,8477154
2017,9,99917280,1,9,8477603
2017,16,99918591,11,9,8477829
2017,5,99919044,0,1,8477906
2017,16,99919318,1,9,8477946
2017,12,99890087,1,9,8472698
2017,5,99895248,3,1,8473548
2017,5,99895407,1,9,8473569
2017,8,99895407,1,9,8473570
2017,5,99896507,64,1,8473711
2017,5,99898264,0,1,8473951
2017,12,99903071,1,9,8474772
2017,2,99906665,1,9,8475283
2017,12,99908031,0,1,8475603
2017,5,99908371,1,1,8475680
2017,5,99909221,26,1,8476008
2017,2,99909252,1,1,8476022
2017,8,99911095,2,9,8476444
2017,5,99912284,1,11,8476686
2017,5,99912763,1,1,8476731
2017,15,99913508,2,9,8476868
2017,8,99916409,2,4,8477408
2017,5,99916409,1,4,8477409
2017,15,99918582,1,9,8477825
2017,5,99918582,0,1,8477826
2017,12,100263349,1,11,8527138
2017,12,100264258,1,11,8527288
2017,5,100266786,14,1,8527713
2017,5,100279293,1,1,8530144
2017,5,100280107,2,1,8530244
2017,5,100283571,2,1,8530818
2017,12,100284029,5,1,8530871
2017,16,100285730,58,9,8531171
2017,16,100286172,1,9,8531236
2017,12,100286172,1,9,8531235
2017,5,100286396,1,1,8531272
2017,12,100287578,1,1,8531479
2017,15,100287725,16,9,8531504
2017,12,100288911,1,1,8531727
2017,5,100290306,1,1,8531960
2017,12,100291409,0,1,8532166
2017,12,100293956,2,1,8532669
2017,12,100294166,2,1,8532732
2017,12,100294758,1,1,8532823
2017,5,100295963,0,1,8532964
2017,12,100296331,1,1,8533015
2017,5,100296708,1,1,8533091
2017,5,100296942,1,1,8533131
2017,5,100299928,1,11,8533561
2017,5,100302942,1,1,8534120
2017,5,100303201,0,1,8534187
2017,5,99890658,1,11,8472797
2017,5,99892999,1,1,8473238
2017,8,99893972,1,9,8473355
2017,5,99895472,0,1,8473582
2017,5,99896604,2,1,8473733
2017,12,99897830,1,9,8473882
2017,5,99901003,1,1,8474495
2017,17,99901155,26,9,8474529
2017,12,99901155,0,1,8474530
2017,16,99903454,1,11,8474846
2017,5,99903797,1,10,8474899
2017,12,99904046,28,1,8474923
2017,4,99904046,0,1,8474922
2017,12,99904096,1,9,8474938
2017,5,99904188,0,1,8474969
2017,5,99906178,0,1,8475222
2017,5,99908334,2,1,8475664
2017,5,99908567,3383,1,8475758
2017,2,99909068,2,1,8475930
2017,1,99909068,0,1,8475931
2017,8,99909068,56,9,8475928
2017,12,99909091,1,11,8475942
2017,17,99909130,24,9,8475963
2017,2,99909130,1,9,8475961
2017,2,99909225,1,1,8476011
2017,5,99909257,2,1,8476025
2017,5,99909434,0,1,8476076
2017,2,99909757,1,11,8476152
2017,5,99910260,8,1,8476254
2017,16,99910260,4,9,8476253
2017,12,99911339,1,11,8476476
2017,12,99912829,4,1,8476734
2017,5,99913434,1,11,8476853
2017,12,99914951,1,1,8477123
2017,5,99914951,10,1,8477122
2017,5,99916439,1,1,8477413
2017,16,99918632,20,1,8477849
2017,1,99919596,28,1,8478000
2017,5,100902993,13,1,8624681
2017,17,100905704,1,9,8625161
2017,5,100906398,1,1,8625255
2017,15,100906398,10,9,8625256
2017,12,100906985,1,9,8625339
2017,12,100907795,2,1,8625507
2017,5,100909239,8,1,8625764
2017,5,100909959,1,1,8625873
2017,5,100912180,0,3,8626134
2017,5,100912562,1,11,8626190
2017,5,100912707,1,9,8626216
2017,5,100913850,1,9,8626338
2017,5,100913850,17,1,8626337
2017,12,100914133,1,1,8626361
2017,5,100914133,1,1,8626362
2017,17,100914133,6,9,8626360
2017,5,100914840,1,11,8626416
2017,5,100916239,1,1,8626626
2017,12,100917437,1,9,8626788
2017,5,100921158,1,7,8627238
2017,5,100921677,1,1,8627348
2017,12,100923375,0,1,8627610
2017,12,100923425,6,1,8627621
2017,1,100924357,11,9,8627767
2017,5,100925082,1,11,8627889
2017,5,100928412,1,11,8628442
2017,5,100928542,2,1,8628451
2017,12,100929303,10,1,8628572
2017,12,100931474,7,1,8629098
2017,12,100935918,1,11,8630104
2017,1,100938735,1,11,8630696
2017,12,100939266,0,1,8630805
2017,12,100941529,1,9,8631249
2017,5,101516393,1,1,8723618
2017,5,101516444,0,1,8723630
2017,5,101517566,1,1,8723804
2017,12,101518470,1,1,8723916
2017,5,101519325,4,1,8724034
2017,5,101521588,1,1,8724431
2017,12,101524159,2,1,8724686
2017,5,101527250,0,1,8725012
2017,5,101530305,3,1,8725438
2017,12,101526246,1,11,8724913
2017,5,101530108,1,1,8725415
2017,5,101537084,2,1,8726614
2017,5,101541533,1,11,8727351
2017,17,101541596,1,11,8727358
2017,5,101546098,5,1,8728015
2017,5,101546605,1,11,8728095
2017,5,101549952,2,1,8728700
2017,5,101550076,0,1,8728736
2017,12,101554513,2,1,8729958
2017,8,101554560,4,9,8729985
2017,5,101516267,5,1,8723605
2017,12,101516342,1,9,8723614
2017,17,101516430,2,9,8723623
2017,12,101516430,1,9,8723626
2017,8,101516957,1,9,8723704
2017,12,101516957,0,1,8723703
2017,5,101518028,1,3,8723879
2017,5,101518744,1,3,8723940
2017,5,101519802,1,11,8724106
2017,12,101520234,3,1,8724188
2017,8,101521363,1,11,8724381
2017,17,101521781,4,9,8724469
2017,12,101523263,8,1,8724609
2017,12,101523798,11,1,8724656
2017,12,101524824,0,1,8724738
2017,5,101525742,7,1,8724870
2017,5,101527097,1,11,8724999
2017,17,101528320,1,1,8725134
2017,11,101530285,1,11,8725435
2017,12,101530309,0,1,8725439
2017,17,101532070,1,9,8725721
2017,12,101532789,1,9,8725821
2017,12,101534910,1,1,8726322
2017,16,101536151,5,9,8726516
2017,16,101536151,3,1,8726517
2017,5,101537599,1,11,8726700
2017,5,101537839,0,1,8726747
2017,5,101540121,63,1,8727118
2017,5,101540265,1,1,8727150
2017,12,101540893,8,1,8727256
2017,5,101545882,0,1,8727986
2017,12,101546285,2,1,8728045
2017,5,101549936,8,1,8728688
2017,5,101550441,1,1,8728813
2017,12,101550441,1,1,8728815
2017,12,101552404,4,1,8729160
2017,16,101552404,4,9,8729162
2017,13,101552433,0,1,8729174
2017,12,101552768,4,1,8729279
2017,16,101552768,9,9,8729280
2017,12,101553030,1,1,8729362
2017,12,101539397,0,1,8726964
2017,5,101539649,2,1,8727013
2017,12,101539776,1,11,8727043
2017,12,101542295,3,1,8727424
2017,12,101546051,1,1,8728012
2017,5,101546471,18,1,8728071
2017,12,101549928,0,1,8728687
2017,7,101550058,1,9,8728728
2017,12,101550138,1,1,8728757
2017,8,101552401,40,9,8729158
2017,12,101552401,0,1,8729161
2017,5,101552401,1,9,8729154
2017,5,101552571,12,1,8729209
2017,5,101552720,4,1,8729266
2017,5,101554747,1,3,8730054
2017,17,101533980,2,9,8726167
2017,12,101535265,3,1,8726378
2017,12,101537198,1,11,8726629
2017,12,101538518,1,9,8726832
2017,16,101540600,6,1,8727218
2017,12,101540600,2,1,8727219
2017,17,101540726,2,9,8727234
2017,8,101546061,6,9,8728014
2017,17,100263661,2,9,8527177
2017,12,101549947,31,1,8728697
2017,5,100264439,1,11,8527322
2017,2,101549947,8,1,8728695
2017,12,101549947,23,9,8728696
2017,5,101550016,3,1,8728712
2017,5,100267826,2,1,8527943
2017,17,100268711,1,9,8528127
2017,5,101550175,1,1,8728765
2017,5,100277562,1,11,8529756
2017,5,100277718,47,10,8529775
2017,5,101550416,1,1,8728810
2017,12,100282546,1,9,8530640
2017,12,101550443,0,1,8728814
2017,16,101550537,0,1,8728832
2017,5,100289893,0,1,8531883
2017,5,100290321,1,1,8531964
2017,12,100292010,1,11,8532259
2017,5,100292660,1,11,8532366
2017,12,100292686,1,11,8532368
2017,5,101551930,1,11,8729084
2017,5,100293803,4,1,8532601
2017,5,101552368,0,1,8729144
2017,5,100299917,15,1,8533556
2017,5,101552400,1,1,8729159
2017,12,101552506,1,1,8729188
2017,5,100303083,1,1,8534146
2017,5,100303153,3,1,8534173
2017,5,100303195,3,1,8534185
2017,4,101552687,1,1,8729250
2017,5,100263675,1,1,8527183
2017,17,100266804,5,9,8527723
2017,12,100269698,1,1,8528386
2017,12,100273346,1,1,8529058
2017,12,100275437,2,9,8529409
2017,12,100275510,1,1,8529425
2017,12,100275955,7,1,8529513
2017,12,100275955,3,9,8529511
2017,5,100279348,0,1,8530158
2017,5,100281216,1,1,8530446
2017,12,100281866,1,11,8530517
2017,5,100286115,1,1,8531228
2017,17,100286225,5,1,8531238
2017,5,100286932,0,1,8531388
2017,5,100290362,2,1,8531981
2017,5,100293794,3,1,8532597
2017,17,100299931,1,1,8533564
2017,17,100302674,1,9,8534071
2017,5,100303111,120,4,8534154
2017,12,100303147,2,4,8534166
2017,5,100303200,1,1,8534186
2017,5,100264110,1,11,8527249
2017,17,100265342,0,1,8527507
2017,5,100265593,30,10,8527549
2017,16,100267181,1,9,8527818
2017,5,100273842,2,1,8529154
2017,12,100274334,0,1,8529248
2017,5,100274581,19,1,8529284
2017,12,100275596,0,1,8529444
2017,12,100275615,5,1,8529448
2017,17,100275615,2,9,8529447
2017,12,100275700,0,1,8529460
2017,5,100280060,1,11,8530236
2017,12,100282567,1,9,8530651
2017,5,100284284,1,1,8530906
2017,5,100285869,1,11,8531202
2017,17,100286362,1,9,8531263
2017,12,100286862,1,11,8531367
2017,5,100290462,0,1,8532009
2017,17,100291315,7,1,8532146
2017,12,100291315,29,1,8532145
2017,8,100293910,12,1,8532640
2017,16,100293910,2,1,8532641
2017,2,100293982,0,1,8532681
2017,5,100293982,1,1,8532683
2017,1,100293982,1,1,8532682
2017,17,100297115,1,9,8533165
2017,12,100301311,0,1,8533874
2017,12,100302407,1,9,8534037
2017,5,100303094,1,1,8534147
2017,12,100303150,0,1,8534172
2017,12,99885403,1,9,8471386
2017,5,99885869,1,1,8471456
2017,5,99885928,0,1,8471487
2017,12,99886534,1,1,8471708
2017,8,99886534,4,9,8471707
2017,5,100265460,8,1,8527539
2017,8,100265460,1,9,8527541
2017,5,100267945,1,1,8527982
2017,4,100268179,1,1,8528036
2017,12,100268179,1,1,8528038
2017,17,100271955,70,9,8528842
2017,5,100272310,1,1,8528897
2017,5,100273345,2,1,8529057
2017,12,100273446,30,1,8529078
2017,15,100273446,1,9,8529076
2017,12,100274867,1,1,8529327
2017,12,100279225,1,11,8530110
2017,5,100283432,0,3,8530797
2017,5,100285051,1,11,8531065
2017,12,100288060,1,1,8531574
2017,5,100290209,0,1,8531942
2017,5,100290290,48,1,8531951
2017,5,100293071,1,11,8532411
2017,12,100296475,1,1,8533048
2017,5,100267626,1,1,8527887
2017,5,100268086,1,1,8528014
2017,4,100268086,1,1,8528012
2017,5,100268115,400,1,8528023
2017,17,100269154,6,9,8528256
2017,5,100272811,1,9,8528981
2017,5,100275037,3,1,8529355
2017,5,100275068,1,9,8529358
2017,5,100278658,2,1,8529934
2017,5,100278808,0,1,8529978
2017,17,100280113,1,9,8530245
2017,5,100283493,0,1,8530808
2017,5,100285584,1,1,8531126
2017,5,100286081,1,1,8531221
2017,13,100286851,15,9,8531366
2017,5,100288332,5,1,8531623
2017,5,100291351,2,10,8532152
2017,17,100292853,2,1,8532388
2017,5,100293942,2,1,8532663
2017,12,100294061,0,1,8532706
2017,1,100294228,2,1,8532743
2017,5,100295878,1,11,8532953
2017,16,100296702,3,9,8533089
2017,5,100296947,1,1,8533132
2017,12,100302914,0,1,8534113
2017,4,100303108,3,3,8534152
2017,8,101554515,1,9,8729960
2017,5,101552687,1,1,8729252
2017,16,100265354,1,9,8527517
2017,5,100265439,1,11,8527526
2017,17,100265591,1,1,8527548
2017,12,100267897,0,1,8527960
2017,5,100270274,1,1,8528542
2017,5,100272115,1,1,8528872
2017,5,100272984,1,9,8529000
2017,12,100274380,2,1,8529256
2017,5,100274925,1,9,8529339
2017,5,100275703,1,9,8529462
2017,5,100277571,1,11,8529758
2017,12,100278094,0,1,8529816
2017,5,100279256,2,1,8530125
2017,5,100280919,1,1,8530399
2017,1,100283560,1,11,8530812
2017,5,100286408,1,1,8531273
2017,5,100288096,1,1,8531577
2017,16,100288879,1,9,8531719
2017,5,100289164,1,1,8531771
2017,5,100292690,1,11,8532369
2017,1,100293266,17,1,8532444
2017,17,100293854,4,1,8532617
2017,5,100293854,327,1,8532616
2017,5,100293894,1,1,8532630
2017,5,100293929,6,1,8532649
2017,5,100294885,3,1,8532842
2017,12,100294933,6,1,8532849
2017,5,100295753,1,1,8532935
2017,12,100296262,1,9,8533010
2017,12,100297122,1,9,8533167
2017,17,100297443,1,9,8533235
2017,12,100297443,1,1,8533236
2017,5,100297443,2,1,8533234
2017,5,100302725,1,11,8534090
2017,5,100303066,1,2,8534142
2017,12,100303138,0,1,8534165
2017,12,100262997,0,1,8527066
2017,5,100263908,1,11,8527217
2017,5,100267152,0,1,8527809
2017,12,100268411,0,1,8528072
2017,12,100269128,1,9,8528247
2017,5,100269701,1,1,8528387
2017,12,100270736,72,1,8528616
2017,12,100273553,148,1,8529100
2017,17,100273553,7,9,8529099
2017,5,100273553,4,1,8529101
2017,5,100273619,1,9,8529108
2017,8,100273772,100,9,8529141
2017,17,100274310,4,9,8529238
2017,12,100274310,1,9,8529241
2017,4,100274310,2,1,8529242
2017,5,100275546,1,9,8529431
2017,12,100275905,1,9,8529501
2017,5,100277196,3,1,8529698
2017,16,100278378,23,9,8529880
2017,12,100281878,1,11,8530520
2017,5,100282967,1,1,8530715
2017,5,100284194,1,3,8530894
2017,5,100286072,1,1,8531220
2017,5,100286586,1,11,8531303
2017,5,100286933,11,1,8531387
2017,5,100286990,4,1,8531398
2017,17,100287062,1,9,8531410
2017,5,100288972,2,1,8531741
2017,5,100290128,3,1,8531930
2017,12,100290338,2,9,8531973
2017,12,100291495,0,1,8532182
2017,5,100293893,6,1,8532629
2017,17,100293931,28,1,8532653
2017,8,100293931,15,1,8532654
2017,5,100293931,17,1,8532652
2017,5,100293953,7,1,8532666
2017,9,100293953,3,1,8532667
2017,12,100294871,2,1,8532839
2017,13,100294871,4,1,8532837
2017,6,100294871,3,1,8532838
2017,5,100296511,3,1,8533053
2017,15,100296693,1,9,8533086
2017,5,100302105,40,1,8533988
2017,16,100302105,140,1,8533990
2017,5,100302668,1,11,8534070
2017,12,100303103,1,1,8534150
2017,5,100267780,1,1,8527939
2017,12,100275941,3,1,8529506
2017,12,100276759,0,1,8529619
2017,12,100276934,1,11,8529652
2017,12,100280608,1,1,8530332
2017,17,100280608,2,1,8530333
2017,12,100282087,1,11,8530565
2017,16,100282576,8,9,8530653
2017,12,100282576,1,9,8530654
2017,12,100282753,2,1,8530682
2017,5,100287688,1,1,8531496
2017,13,100287970,1,9,8531555
2017,12,100290131,1,9,8531931
2017,4,100290131,2,9,8531932
2017,5,100290336,1,1,8531972
2017,17,100290336,2,9,8531970
2017,8,100293917,5,1,8532642
2017,2,100293951,4,1,8532665
2017,12,100293951,5,1,8532664
2017,12,100296616,1,1,8533071
2017,5,100264226,1,1,8527282
2017,12,100266568,1,1,8527678
2017,5,100267831,1,1,8527944
2017,12,100267959,0,1,8527988
2017,5,100268454,1,1,8528088
2017,12,100268716,1,1,8528129
2017,5,100268775,1,1,8528151
2017,8,100269021,26,9,8528229
2017,5,100269647,1,1,8528371
2017,5,100273002,286,1,8529007
2017,12,100276816,1,9,8529628
2017,12,100278800,12,9,8529973
2017,17,100278800,2,9,8529974
2017,5,100279113,0,1,8530066
2017,5,100280915,1,1,8530397
2017,5,100286807,0,1,8531358
2017,5,100290308,1,1,8531962
2017,12,100290860,1,11,8532063
2017,12,100291847,5,9,8532241
2017,17,100293255,2,1,8532441
2017,5,100293930,44,1,8532650
2017,17,100293930,7,9,8532651
2017,13,100293995,2,1,8532687
2017,15,100299022,4,9,8533385
2017,5,100263343,1,1,8527136
2017,5,100265221,1,9,8527470
2017,5,100265353,15,1,8527516
2017,12,100265773,1,9,8527575
2017,5,100267497,2,1,8527861
2017,5,100303156,0,1,8534175
2017,5,99885189,0,1,8471358
2017,5,99885990,2,1,8471503
2017,15,98252946,2,9,8244733
2017,5,98254225,2,1,8245075
2017,17,98254835,2,9,8245227
2017,5,98254937,1,1,8245252
2017,5,98255035,6,1,8245278
2017,16,98256223,23,9,8245612
2017,5,98256223,1,1,8245615
2017,5,98256294,19,1,8245656
2017,12,98256470,0,1,8245739
2017,12,96776287,1,1,8022453
2017,12,96776441,1,9,8022474
2017,5,96778117,0,1,8022803
2017,12,96778480,0,1,8022866
2017,5,96779199,22,1,8023009
2017,5,96779212,1,1,8023016
2017,5,96780668,3,1,8023343
2017,12,100268763,2,1,8528144
2017,5,100275438,3,1,8529408
2017,17,100275958,1,9,8529516
2017,12,100278645,1,9,8529928
2017,12,100278645,2,1,8529925
2017,5,100279360,12,1,8530164
2017,12,100279403,1,11,8530167
2017,5,100279596,7,1,8530184
2017,5,100281029,1,11,8530423
2017,17,100283418,5,9,8530793
2017,12,100284040,0,1,8530874
2017,12,99292108,0,1,8383498
2017,5,99295140,1,11,8383898
2017,5,99296942,1,11,8384256
2017,12,99298186,2,9,8384425
2017,12,99298186,8,1,8384426
2017,5,99299117,5,3,8384574
2017,5,99299375,2,10,8384618
2017,5,99299375,2,1,8384616
2017,16,99299375,15,9,8384620
2017,12,99299394,3,1,8384624
2017,5,99299507,1,9,8384654
2017,17,99299538,8,9,8384660
2017,5,99300032,2,1,8384713
2017,11,99300032,10,1,8384714
2017,13,99300619,1,9,8384788
2017,12,99301187,1,9,8384839
2017,5,99301311,7,1,8384865
2017,5,99301480,4,1,8384874
2017,12,98613237,0,1,8296822
2017,5,98613400,2,1,8296850
2017,12,98614147,0,1,8296926
2017,12,98614674,1,9,8297007
2017,12,98615074,1,1,8297061
2017,5,98615074,2,1,8297062
2017,5,98615853,1,1,8297142
2017,8,98617254,68,9,8297232
2017,5,98617329,0,3,8297245
2017,14,98617884,9,9,8297316
2017,12,98617884,0,1,8297317
2017,5,98618103,4,1,8297336
2017,12,98619207,1,1,8297435
2017,5,98620290,1,11,8297598
2017,5,98620497,1,1,8297634
2017,16,98620926,1,9,8297692
2017,12,98621315,1,1,8297749
2017,16,98621334,1,1,8297751
2017,5,98622039,15,10,8297824
2017,12,96314371,1,1,7957734
2017,5,96315015,2,1,7957804
2017,12,96321006,9,1,7958867
2017,17,96323707,8,9,7959361
2017,2,96770362,1,1,8021595
2017,8,96771651,10,9,8021754
2017,12,96771651,8,1,8021753
2017,5,96771700,3,1,8021760
2017,5,96772330,1,1,8021883
2017,12,96772334,1,11,8021885
2017,17,96772819,2,9,8021921
2017,5,96773918,1,3,8022068
2017,16,96775145,1,9,8022227
2017,17,96775260,33,1,8022251
2017,5,96775260,4,1,8022252
2017,5,96775569,80,1,8022316
2017,5,96775725,3,1,8022361
2017,5,99291706,12,1,8383380
2017,17,99295141,1,11,8383899
2017,5,99295154,13,1,8383902
2017,5,99296308,1,11,8384135
2017,17,99296954,1,9,8384260
2017,12,99296954,1,1,8384262
2017,5,99296969,8,1,8384264
2017,5,99297115,1,1,8384300
2017,12,99297117,1,9,8384301
2017,12,99297374,0,1,8384345
2017,5,99298165,52,1,8384421
2017,5,99298171,1,9,8384422
2017,17,99298171,1,9,8384424
2017,12,99298496,0,1,8384473
2017,4,99298528,1,1,8384478
2017,5,99298528,0,1,8384479
2017,5,99299387,3,9,8384623
2017,5,99299537,1,9,8384659
2017,5,99299578,1,9,8384665
2017,5,99299609,1,9,8384673
2017,7,99300084,1,9,8384718
2017,17,99300084,1,9,8384717
2017,5,99300268,3,1,8384740
2017,12,99300268,0,1,8384741
2017,12,99300506,0,1,8384771
2017,12,99300504,0,1,8384769
2017,17,99300524,1,11,8384775
2017,12,99300543,1,11,8384776
2017,17,99300703,1,9,8384801
2017,17,99300788,1,9,8384806
2017,12,99300832,1,9,8384810
2017,5,99300910,1,11,8384822
2017,5,97179432,6,1,8084530
2017,12,97186851,1,11,8085607
2017,5,97187824,5,1,8085763
2017,5,97188483,1,1,8085894
2017,5,97188607,0,1,8085919
2017,12,99623493,1,9,8430038
2017,5,99623565,2,9,8430056
2017,12,99623744,2,1,8430084
2017,12,99624624,1,9,8430247
